거래처,항목코드,중앙값,최빈값,최소,최대,건수,고유단가수,단가범위,표준단가,표준대비(%)
사단법인 아이코리아,707011,200.0,200.0,200.0,200.0,1,1,200(고정),,
사단법인 아이코리아,MA00022,363636.0,363636.0,363636.0,363636.0,4,1,"363,636(고정)",,
사단법인 아이코리아,MA00197,48290.0,48290.0,48290.0,48290.0,1,1,"48,290(고정)",,
사단법인 아이코리아,MA00204,94017.0,94017.0,94017.0,94017.0,8,1,"94,017(고정)",,
사단법인 아이코리아,MA00205,60148.0,60148.0,60148.0,60148.0,3,1,"60,148(고정)",,
사단법인 아이코리아,MA00235,100240.0,100240.0,100240.0,100240.0,1,1,"100,240(고정)",,
사단법인 아이코리아,MA00241,188048.0,188048.0,188048.0,188048.0,4,1,"188,048(고정)",,
사단법인 한국판촉선물제조협회,001001,40000.0,40000.0,40000.0,40000.0,1,1,"40,000(고정)",,
사단법인 한국판촉선물제조협회,001002,52000.0,52000.0,52000.0,52000.0,2,1,"52,000(고정)",,
사단법인 한국판촉선물제조협회,004002,40000.0,40000.0,40000.0,40000.0,1,1,"40,000(고정)",,
사단법인 한국판촉선물제조협회,706001,0.7,0.7,0.7,0.7,1,1,0(고정),,
사단법인 한국판촉선물제조협회,706003,10.0,10.0,10.0,10.0,1,1,10(고정),,
사단법인 한국판촉선물제조협회,706009,70.0,70.0,70.0,70.0,1,1,70(고정),,
산업통상부,001002,45000.0,45000.0,45000.0,45000.0,2,1,"45,000(고정)",,
산업통상부,303001,2200.0,1400.0,1400.0,3000.0,4,2,"1,400~3,000",2500.0,-12.0
산업통상부,703002,6500.0,6500.0,6500.0,6500.0,4,1,"6,500(고정)",7000.0,-7.1
산업통상부,706001,70.0,70.0,70.0,70.0,2,1,70(고정),,
산업통상부,707001,3220.0,440.0,440.0,6000.0,4,2,"440~6,000",,
산업통상부,707011,300030.0,60.0,60.0,600000.0,4,2,"60~600,000",,
산업통상부,MA00190,37158.0,37158.0,37158.0,37158.0,2,1,"37,158(고정)",,
산업통상부,MA00784,102610.0,102610.0,102610.0,102610.0,2,1,"102,610(고정)",,
서울보증보험(주),001002,80000.0,80000.0,80000.0,80000.0,1,1,"80,000(고정)",,
서울보증보험(주),703002,9000.0,9000.0,9000.0,9000.0,2,1,"9,000(고정)",7000.0,28.6
서울보증보험(주),706001,400.0,400.0,400.0,400.0,1,1,400(고정),,
서울보증보험(주),MA00195,89751.0,89751.0,89751.0,89751.0,1,1,"89,751(고정)",,
서울보증보험(주),MA00233,190238.0,190238.0,190238.0,190238.0,1,1,"190,238(고정)",,
서울음악출판사,001,60000.0,60000.0,60000.0,60000.0,12,1,"60,000(고정)",,
서울음악출판사,001001,60000.0,60000.0,60000.0,60000.0,2,1,"60,000(고정)",,
서울음악출판사,004001,200000.0,200000.0,200000.0,200000.0,10,1,"200,000(고정)",,
서울음악출판사,0303001,4300.0,3500.0,3500.0,7000.0,13,5,"3,500~7,000",,
서울음악출판사,0303002,7000.0,7000.0,4600.0,7000.0,11,2,"4,600~7,000",,
서울음악출판사,0703002,8000.0,8000.0,8000.0,8000.0,24,1,"8,000(고정)",,
서울음악출판사,0706001,98.0,200000.0,0.6,200000.0,14,4,"0~200,000",,
서울음악출판사,0706038,50.0,50.0,50.0,50.0,2,1,50(고정),,
서울음악출판사,1001001,60000.0,60000.0,50000.0,60000.0,11,2,"50,000~60,000",,
서울음악출판사,1001002,60000.0,60000.0,60000.0,60000.0,6,1,"60,000(고정)",,
서울음악출판사,303001,4300.0,3500.0,3500.0,7000.0,27,4,"3,500~7,000",2500.0,72.0
서울음악출판사,303002,7000.0,7000.0,4600.0,7000.0,15,2,"4,600~7,000",2500.0,180.0
서울음악출판사,703002,8000.0,8000.0,8000.0,8000.0,40,1,"8,000(고정)",7000.0,14.3
서울음악출판사,706001,0.7,0.7,0.6,0.7,14,2,0~0,,
서울음악출판사,706002,30.0,30.0,30.0,30.0,1,1,30(고정),,
서울음악출판사,706003,30.0,30.0,30.0,30.0,4,1,30(고정),,
서울음악출판사,M02,0.7,0.7,0.7,0.7,1,1,0(고정),,
선일금고제작,001002,55000.0,55000.0,55000.0,55000.0,3,1,"55,000(고정)",,
선일금고제작,004001,155000.0,150000.0,150000.0,160000.0,2,2,"150,000~160,000",,
선일금고제작,004002,50000.0,50000.0,50000.0,50000.0,3,1,"50,000(고정)",,
선일금고제작,303002,12000.0,12000.0,8000.0,12000.0,3,2,"8,000~12,000",2500.0,380.0
선일금고제작,703001,8000.0,8000.0,8000.0,8000.0,2,1,"8,000(고정)",,
선일금고제작,703002,10000.0,10000.0,10000.0,10000.0,1,1,"10,000(고정)",7000.0,42.9
선일금고제작,706003,100.0,100.0,80.0,100.0,3,2,80~100,,
선일금고제작,707001,88000.0,88000.0,88000.0,94000.0,3,2,"88,000~94,000",,
선일금고제작,MA00191,60000.0,60000.0,60000.0,60000.0,1,1,"60,000(고정)",,
선일금고제작,MA01567,255179.0,255179.0,255179.0,255179.0,3,1,"255,179(고정)",,
스킨큐어(주)_오산,002,60000.0,60000.0,60000.0,60000.0,2,1,"60,000(고정)",,
스킨큐어(주)_오산,004004,52500.0,55000.0,45000.0,55000.0,10,3,"45,000~55,000",,
스킨큐어(주)_오산,006001,85000.0,80000.0,70000.0,100000.0,6,4,"70,000~100,000",,
스킨큐어(주)_오산,303001,8000.0,8000.0,8000.0,8000.0,2,1,"8,000(고정)",2500.0,220.0
스킨큐어(주)_오산,303002,10000.0,10000.0,5000.0,10000.0,5,3,"5,000~10,000",2500.0,300.0
스킨큐어(주)_오산,703002,10000.0,10000.0,10000.0,10000.0,8,1,"10,000(고정)",7000.0,42.9
스킨큐어(주)_오산,707011,40.0,40.0,40.0,40.0,2,1,40(고정),,
스킨큐어(주)_오산,MA-03450,222130.0,222130.0,222130.0,222130.0,2,1,"222,130(고정)",,
스킨큐어(주)_오산,MA-03522,321060.0,321060.0,321060.0,321060.0,2,1,"321,060(고정)",,
스킨큐어(주)_오산,MA-06610,172500.0,172500.0,172500.0,295400.0,5,2,"172,500~295,400",,
스킨큐어(주)_오산,MA00014,363390.0,363390.0,363390.0,363390.0,1,1,"363,390(고정)",,
스틸당(STEALANG),001,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
스틸당(STEALANG),001002,40000.0,40000.0,40000.0,40000.0,1,1,"40,000(고정)",,
스틸당(STEALANG),001010,40000.0,40000.0,40000.0,40000.0,1,1,"40,000(고정)",,
스틸당(STEALANG),003010,150.0,150.0,150.0,150.0,2,1,150(고정),,
스틸당(STEALANG),005003,90000.0,90000.0,90000.0,90000.0,1,1,"90,000(고정)",,
스틸당(STEALANG),044,20.0,20.0,20.0,20.0,1,1,20(고정),,
스틸당(STEALANG),303002,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",2500.0,180.0
스틸당(STEALANG),703001,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",,
스틸당(STEALANG),706002,50.0,50.0,50.0,50.0,1,1,50(고정),,
스틸당(STEALANG),706010,310.0,310.0,310.0,310.0,1,1,310(고정),,
스틸당(STEALANG),706020,100.0,100.0,100.0,100.0,1,1,100(고정),,
스틸당(STEALANG),MA00200,94017.0,94017.0,94017.0,94017.0,1,1,"94,017(고정)",,
스틸당(STEALANG),MA00551,43022.0,43022.0,43022.0,43022.0,2,1,"43,022(고정)",,
스틸당(STEALANG),MA00680,232218.0,232218.0,232218.0,232218.0,2,1,"232,218(고정)",,
신성디자인플래너,001,140000.0,140000.0,120000.0,140000.0,7,2,"120,000~140,000",,
신성디자인플래너,001001,55.0,55.0,50.0,60.0,21,3,50~60,,
신성디자인플래너,001002,47.5,45.0,45.0,50.0,4,2,45~50,,
신성디자인플래너,001008,50.0,50.0,50.0,50.0,1,1,50(고정),,
신성디자인플래너,001010,30030.0,60000.0,50.0,60000.0,4,3,"50~60,000",,
신성디자인플래너,006001,15.0,15.0,15.0,15.0,1,1,15(고정),,
신성디자인플래너,010,60.0,60.0,40.0,40000.0,6,3,"40~40,000",,
신성디자인플래너,011,180000.0,180000.0,180000.0,180000.0,1,1,"180,000(고정)",,
신성디자인플래너,032,180000.0,80000.0,80000.0,200000.0,3,3,"80,000~200,000",,
신성디자인플래너,042,18.0,15.0,10.0,30.0,47,6,10~30,,
신성디자인플래너,052,40.0,40.0,40.0,50000.0,36,4,"40~50,000",,
신성디자인플래너,303001,5500.0,4500.0,4500.0,7000.0,4,4,"4,500~7,000",2500.0,120.0
신성디자인플래너,303002,7000.0,7000.0,4000.0,12000.0,30,5,"4,000~12,000",2500.0,180.0
신성디자인플래너,303003,8000.0,8000.0,20.0,8000.0,7,3,"20~8,000",,
신성디자인플래너,703002,10000.0,10000.0,8000.0,12000.0,41,3,"8,000~12,000",7000.0,42.9
신성디자인플래너,707001,115000.0,115000.0,40000.0,200000.0,24,6,"40,000~200,000",,
신성디자인플래너,707011,40500.0,1000.0,1000.0,80000.0,2,2,"1,000~80,000",,
신성디자인플래너,MA-05410,248000.0,248000.0,248000.0,248000.0,1,1,"248,000(고정)",,
신성디자인플래너,MA-05757,135000.0,135000.0,135000.0,135000.0,1,1,"135,000(고정)",,
신성디자인플래너,MA-05858,77000.0,77000.0,77000.0,77000.0,1,1,"77,000(고정)",,
신성디자인플래너,MA-06294,340.0,340.0,340.0,340.0,1,1,340(고정),,
신성디자인플래너,MA-06550,103000.0,103000.0,101000.0,103000.0,4,2,"101,000~103,000",,
신성디자인플래너,MA-06735,98500.0,98500.0,98500.0,98500.0,8,1,"98,500(고정)",,
신성디자인플래너,MA-06749,69700.0,69700.0,66000.0,69700.0,7,2,"66,000~69,700",,
신성디자인플래너,MA-06842,113744.0,47300.0,47300.0,142180.0,3,3,"47,300~142,180",,
신성디자인플래너,MA-07453,103000.0,103000.0,103000.0,103000.0,1,1,"103,000(고정)",,
신성디자인플래너,MA-07903,129000.0,129000.0,129000.0,129000.0,1,1,"129,000(고정)",,
신성디자인플래너,MA-07932,129000.0,129000.0,129000.0,129000.0,3,1,"129,000(고정)",,
신성디자인플래너,MA01537,270000.0,180000.0,180000.0,360000.0,4,2,"180,000~360,000",,
신성디자인플래너,쇼핑백,360.0,360.0,360.0,360.0,3,1,360(고정),,
신원아트,001002,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
신원아트,001006,120000.0,120000.0,120000.0,120000.0,1,1,"120,000(고정)",,
신원아트,303001,4500.0,4000.0,4000.0,5000.0,2,2,"4,000~5,000",2500.0,80.0
신원아트,303002,5000.0,5000.0,5000.0,5000.0,1,1,"5,000(고정)",2500.0,100.0
신원아트,703002,6500.0,6500.0,6500.0,6500.0,3,1,"6,500(고정)",7000.0,-7.1
신원아트,707002,3500.0,3500.0,3500.0,3500.0,1,1,"3,500(고정)",,
써니 아일랜드 (Sunny island),001002,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
써니 아일랜드 (Sunny island),303002,6000.0,5000.0,5000.0,7000.0,2,2,"5,000~7,000",2500.0,140.0
써니 아일랜드 (Sunny island),703002,7000.0,7000.0,7000.0,7000.0,2,1,"7,000(고정)",7000.0,0.0
써니 아일랜드 (Sunny island),706001,0.6,0.6,0.6,0.6,1,1,0(고정),,
써니 아일랜드 (Sunny island),707001,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
써니 아일랜드 (Sunny island),MA00196,79193.0,79193.0,79193.0,79193.0,1,1,"79,193(고정)",,
써니 아일랜드 (Sunny island),MA00234,167858.0,167858.0,167858.0,167858.0,1,1,"167,858(고정)",,
씨밀레북스,001001,50000.0,50000.0,50000.0,50000.0,2,1,"50,000(고정)",,
씨밀레북스,303001,2750.0,2000.0,2000.0,3500.0,2,2,"2,000~3,500",2500.0,10.0
씨밀레북스,303002,9000.0,9000.0,9000.0,9000.0,2,1,"9,000(고정)",2500.0,260.0
씨밀레북스,703002,9000.0,9000.0,9000.0,9000.0,4,1,"9,000(고정)",7000.0,28.6
씨밀레북스,706001,0.5,0.5,0.5,0.5,2,1,0(고정),,
씨밀레북스,706002,50.0,50.0,50.0,50.0,2,1,50(고정),,
씨밀레북스,MA00186,48904.0,48904.0,48904.0,48904.0,2,1,"48,904(고정)",,
씨밀레북스,MA00785,179080.0,179080.0,179080.0,179080.0,2,1,"179,080(고정)",,
아라크네,303001,3000.0,2500.0,2500.0,3500.0,6,3,"2,500~3,500",2500.0,20.0
아라크네,303002,6000.0,6000.0,6000.0,6000.0,6,1,"6,000(고정)",2500.0,140.0
아라크네,703002,6000.0,6000.0,6000.0,6000.0,12,1,"6,000(고정)",7000.0,-14.3
아라크네,706001,0.65,0.65,0.55,250000.0,11,4,"0~250,000",,
아라크네,706002,50.0,50.0,50.0,50.0,12,1,50(고정),,
아라크네,707001,40000.0,40000.0,40000.0,50000.0,7,2,"40,000~50,000",,
아카넷,001002,57500.0,55000.0,55000.0,60000.0,4,2,"55,000~60,000",,
아카넷,001006,70000.0,30000.0,30000.0,110000.0,2,2,"30,000~110,000",,
아카넷,003010,120.0,120.0,120.0,120.0,1,1,120(고정),,
아카넷,706020,90.0,80.0,80.0,100.0,2,2,80~100,,
아카넷,706025,750.0,1.3,1.3,400000.0,4,4,"1~400,000",,
아카넷,706044,100.0,100.0,100.0,100.0,2,1,100(고정),,
양구군선거관리위원회,0303001,13000.0,13000.0,13000.0,13000.0,1,1,"13,000(고정)",,
양구군선거관리위원회,0303003,21320.0,21320.0,21320.0,21320.0,1,1,"21,320(고정)",,
양구군선거관리위원회,0703002,6070.0,6070.0,6070.0,6070.0,1,1,"6,070(고정)",,
양구군선거관리위원회,303002,22720.0,22720.0,22720.0,22720.0,1,1,"22,720(고정)",2500.0,808.8
양구군선거관리위원회,703002,6070.0,6070.0,6070.0,6070.0,1,1,"6,070(고정)",7000.0,-13.3
양구군선거관리위원회,M01,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
양구군선거관리위원회,MA-04652,107000.0,107000.0,107000.0,107000.0,1,1,"107,000(고정)",,
양구군선거관리위원회,MA00615,96800.0,96800.0,96800.0,96800.0,1,1,"96,800(고정)",,
어의운하,001002,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
어의운하,303001,5000.0,5000.0,5000.0,5000.0,1,1,"5,000(고정)",2500.0,100.0
어의운하,303002,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",2500.0,180.0
어의운하,703002,7000.0,7000.0,7000.0,7000.0,2,1,"7,000(고정)",7000.0,0.0
어의운하,706001,0.7,0.7,0.7,0.7,1,1,0(고정),,
어의운하,706002,50.0,50.0,50.0,50.0,1,1,50(고정),,
어의운하,MA00511,47475.0,47475.0,47475.0,47475.0,1,1,"47,475(고정)",,
어의운하,MA00650,232218.0,232218.0,232218.0,232218.0,1,1,"232,218(고정)",,
어의운하,MA01198,208715.0,208715.0,208715.0,208715.0,1,1,"208,715(고정)",,
에듀연,001002,60000.0,60000.0,60000.0,60000.0,1,1,"60,000(고정)",,
에듀연,001006,130000.0,130000.0,130000.0,130000.0,2,1,"130,000(고정)",,
에듀연,303001,5000.0,5000.0,5000.0,5000.0,1,1,"5,000(고정)",2500.0,100.0
에듀연,303002,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",2500.0,180.0
에듀연,703002,8000.0,8000.0,8000.0,8000.0,2,1,"8,000(고정)",7000.0,14.3
에이컴,001001,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
에이컴,001002,65000.0,65000.0,65000.0,65000.0,1,1,"65,000(고정)",,
에이컴,703002,7000.0,7000.0,7000.0,7000.0,3,1,"7,000(고정)",7000.0,0.0
에이컴,707001,100000.0,100000.0,100000.0,100000.0,1,1,"100,000(고정)",,
에이컴,MA00512,44310.0,44310.0,44310.0,44310.0,1,1,"44,310(고정)",,
에이컴,MA00680,232000.0,232000.0,232000.0,232000.0,1,1,"232,000(고정)",,
에이컴,MA00754,94000.0,94000.0,94000.0,94000.0,1,1,"94,000(고정)",,
에이콘출판(주),001,40000.0,40000.0,40000.0,40000.0,1,1,"40,000(고정)",,
에이콘출판(주),001001,52500.0,50000.0,50000.0,55000.0,2,2,"50,000~55,000",,
에이콘출판(주),001008,130000.0,130000.0,130000.0,130000.0,25,1,"130,000(고정)",,
에이콘출판(주),003001,100.0,100.0,100.0,100.0,1,1,100(고정),,
에이콘출판(주),003015,100.0,100.0,100.0,100000.0,25,3,"100~100,000",,
에이콘출판(주),005003,30000.0,30000.0,30000.0,35000.0,19,2,"30,000~35,000",,
에이콘출판(주),009,200000.0,200000.0,200000.0,200000.0,1,1,"200,000(고정)",,
에이콘출판(주),303002,5000.0,5000.0,4500.0,7000.0,56,3,"4,500~7,000",2500.0,100.0
에이콘출판(주),703002,6000.0,6000.0,6000.0,6000.0,55,1,"6,000(고정)",7000.0,-14.3
에이콘출판(주),703003,20000.0,20000.0,20000.0,20000.0,17,1,"20,000(고정)",,
에이콘출판(주),706001,0.65,0.65,0.6,254400.0,26,5,"0~254,400",,
에이콘출판(주),706002,50.0,50.0,50.0,50000.0,26,2,"50~50,000",,
에이콘출판(주),706009,200000.0,200000.0,200.0,400000.0,10,3,"200~400,000",,
에이콘출판(주),706026,1.8,1.8,1.8,1.8,1,1,1(고정),,
에이콘출판(주),706028,750.0,750.0,750.0,750.0,1,1,750(고정),,
에이콘출판(주),707011,950.0,950.0,300.0,41000.0,48,4,"300~41,000",,
엘엔에이치(L&H),001002,50000.0,50000.0,50000.0,50000.0,1,1,"50,000(고정)",,
엘엔에이치(L&H),001006,90000.0,30000.0,30000.0,150000.0,2,2,"30,000~150,000",,
엘엔에이치(L&H),004001,240000.0,180000.0,180000.0,300000.0,2,2,"180,000~300,000",,
엘엔에이치(L&H),008001,11000.0,11000.0,11000.0,11000.0,1,1,"11,000(고정)",,
엠알피(MRP),001002,55000.0,55000.0,55000.0,55000.0,1,1,"55,000(고정)",,
엠알피(MRP),303001,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",2500.0,180.0
엠알피(MRP),303002,7000.0,7000.0,7000.0,7000.0,1,1,"7,000(고정)",2500.0,180.0
엠알피(MRP),703002,6500.0,6500.0,6500.0,6500.0,2,1,"6,500(고정)",7000.0,-7.1
엠알피(MRP),MA00208,62520.0,62520.0,62520.0,62520.0,1,1,"62,520(고정)",,
엠알피(MRP),MA00676,189100.0,189100.0,189100.0,189100.0,1,1,"189,100(고정)",,
여해(汝諧)고전연구소,001002,50000.0,50000.0,50000.0,50000.0,2,1,"50,000(고정)",,
여해(汝諧)고전연구소,001006,120000.0,120000.0,120000.0,120000.0,2,1,"120,000(고정)",,
여해(汝諧)고전연구소,303001,3000.0,3000.0,3000.0,5000.0,6,2,"3,000~5,000",2500.0,20.0
여해(汝諧)고전연구소,303002,5000.0,5000.0,5000.0,5000.0,4,1,"5,000(고정)",2500.0,100.0
여해(汝諧)고전연구소,703002,7000.0,7000.0,7000.0,7000.0,10,1,"7,000(고정)",7000.0,0.0
여해(汝諧)고전연구소,706024,1.4,1.4,1.4,1.4,2,1,1(고정),,
여해(汝諧)고전연구소,707001,50000.0,50000.0,50000.0,50000.0,2,1,"50,000(고정)",,
여해(汝諧)고전연구소,707011,500.0,300.0,300.0,30000.0,6,3,"300~30,000",,
예진씨앤피,001002,55000.0,55000.0,55000.0,55000.0,2,1,"55,000(고정)",,
예진씨앤피,303001,5000.0,5000.0,5000.0,8000.0,15,3,"5,000~8,000",2500.0,100.0
예진씨앤피,303002,5000.0,5000.0,3000.0,7000.0,37,5,"3,000~7,000",2500.0,100.0
예진씨앤피,703002,9000.0,9000.0,8000.0,9000.0,52,2,"8,000~9,000",7000.0,28.6
예진씨앤피,706003,10.0,10.0,10.0,10.0,8,1,10(고정),,
예진씨앤피,706011,90000.0,90000.0,25.0,90000.0,18,4,"25~90,000",,
예진씨앤피,MA00192,66008.0,66008.0,66008.0,84480.0,5,2,"66,008~84,480",,
예진씨앤피,MA00194,58680.0,58680.0,58680.0,58680.0,1,1,"58,680(고정)",,
예진씨앤피,MA00196,84480.0,84480.0,84480.0,84480.0,2,1,"84,480(고정)",,
예진씨앤피,MA00198,58680.0,58680.0,58680.0,58680.0,10,1,"58,680(고정)",,
예진씨앤피,MA00199,84480.0,84480.0,84480.0,84480.0,30,1,"84,480(고정)",,
예진씨앤피,MA00219,89568.0,89568.0,89568.0,89568.0,1,1,"89,568(고정)",,
예진씨앤피,MA00228,96406.5,93293.0,93293.0,99520.0,2,2,"93,293~99,520",,
예진씨앤피,MA00556,46095.0,46095.0,46095.0,46095.0,1,1,"46,095(고정)",,
옹진군선거관리위원회,0303001,20000.0,20000.0,20000.0,20000.0,1,1,"20,000(고정)",,
옹진군선거관리위원회,0303003,24980.0,24980.0,24980.0,24980.0,1,1,"24,980(고정)",,
